,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Total_Pages,Total_Duration,Month_sin,Month_cos,Duration per Page Administrative,Duration per Page Informational,Duration per Page ProductRelated
3423,2,39.0,0,0.0,9,128.0,0.0,0.018181818,0.0,0.0,2,2,1,2,0,0,0,11,167.0,0.49999999999999994,-0.8660254037844387,19.5,,14.222222222222221
3424,2,7.5,0,0.0,63,1903.666667,0.008064516,0.019546851,0.0,0.4,1,2,2,4,2,0,0,65,1911.166667,0.49999999999999994,-0.8660254037844387,3.75,,30.21693122222222
3425,1,25.0,0,0.0,14,397.0,0.03625,0.047395833,14.9925,0.0,1,1,3,3,2,0,1,15,422.0,0.49999999999999994,-0.8660254037844387,25.0,,28.357142857142858
3426,0,0.0,1,232.0,16,343.2,0.0,0.006666667,0.0,0.4,2,2,1,2,2,0,0,17,575.2,0.49999999999999994,-0.8660254037844387,,232.0,21.45
3427,0,0.0,0,0.0,5,71.0,0.0,0.04,0.0,0.0,4,1,1,2,2,1,0,5,71.0,0.49999999999999994,-0.8660254037844387,,,14.2
3428,0,0.0,0,0.0,24,653.0,0.008333333,0.033333333,0.0,0.8,4,1,9,1,2,0,0,24,653.0,0.49999999999999994,-0.8660254037844387,,,27.208333333333332
3429,12,316.55,3,221.0,67,1564.444444,0.002631579,0.022549176,1.089771303,0.0,2,2,4,3,2,0,0,82,2101.994444,0.49999999999999994,-0.8660254037844387,26.379166666666666,73.66666666666667,23.349917074626866
3430,2,59.83333333,0,0.0,70,2509.25,0.0,0.006428571,11.28411429,0.0,2,2,3,1,2,0,1,72,2569.08333333,0.49999999999999994,-0.8660254037844387,29.916666665,,35.84642857142857
3431,0,0.0,0,0.0,3,0.0,0.166666667,0.177777778,0.0,0.0,3,2,3,13,2,0,0,3,0.0,0.49999999999999994,-0.8660254037844387,,,0.0
3432,2,20.0,0,0.0,24,242.0,0.018181818,0.045454545,0.0,0.0,2,2,4,11,2,0,0,26,262.0,0.49999999999999994,-0.8660254037844387,10.0,,10.083333333333334
3433,0,0.0,0,0.0,13,646.7916667,0.005128205,0.054358974,0.0,0.8,1,1,2,1,2,0,0,13,646.7916667,0.49999999999999994,-0.8660254037844387,,,49.753205130769224
3434,0,0.0,0,0.0,23,209.8333333,0.002173913,0.030434783,0.0,0.0,2,2,1,13,2,0,0,23,209.8333333,0.49999999999999994,-0.8660254037844387,,,9.123188404347825
3435,2,38.0,0,0.0,11,713.0,0.0,0.016666667,86.10868901679969,0.0,2,2,1,2,2,0,1,13,751.0,0.49999999999999994,-0.8660254037844387,19.0,,64.81818181818181
3436,0,0.0,0,0.0,4,112.5,0.0,0.05,0.0,0.0,3,2,1,6,2,0,0,4,112.5,0.49999999999999994,-0.8660254037844387,,,28.125
3437,1,5.0,0,0.0,44,630.3166667,0.025,0.044223485,0.0,0.0,2,2,6,3,2,0,0,45,635.3166667,0.49999999999999994,-0.8660254037844387,5.0,,14.325378788636364
3438,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,3,2,3,13,2,0,0,1,0.0,0.49999999999999994,-0.8660254037844387,,,0.0
3439,11,100.0965368,0,0.0,122,6141.432139,0.013593814,0.030060022,0.0,0.2,3,2,1,1,2,0,0,133,6241.528675799999,0.49999999999999994,-0.8660254037844387,9.099685163636364,,50.33960769672131
3440,0,0.0,0,0.0,19,536.2666667,0.044736842,0.068170426,0.0,0.0,2,2,6,6,2,0,0,19,536.2666667,0.49999999999999994,-0.8660254037844387,,,28.224561405263156
3441,7,160.3333333,0,0.0,31,590.5166667,0.005208333,0.009657738,0.0,0.0,1,1,1,4,2,1,0,38,750.8499999999999,0.49999999999999994,-0.8660254037844387,22.9047619,,19.048924732258065
3442,2,42.16666667,0,0.0,17,490.5333333,0.0,0.01175,23.5144,0.0,2,4,7,2,2,0,0,19,532.69999997,0.49999999999999994,-0.8660254037844387,21.083333335,,28.85490195882353
3443,2,81.0,0,0.0,18,631.0,0.01,0.029,0.0,0.0,2,2,1,1,2,0,0,20,712.0,0.49999999999999994,-0.8660254037844387,40.5,,35.05555555555556
3444,0,0.0,0,0.0,6,916.25,0.0,0.006666667,0.0,0.0,2,2,9,2,2,0,0,6,916.25,0.49999999999999994,-0.8660254037844387,,,152.70833333333334
3445,0,0.0,0,0.0,2,37.0,0.0,0.1,0.0,0.2,2,2,6,3,2,0,0,2,37.0,0.49999999999999994,-0.8660254037844387,,,18.5
3446,0,0.0,0,0.0,16,571.5,0.041666667,0.091666667,0.0,0.4,7,1,6,3,2,0,0,16,571.5,0.49999999999999994,-0.8660254037844387,,,35.71875
3447,0,0.0,0,0.0,14,1025.0,0.042857143,0.066666667,0.0,0.0,4,2,1,13,2,0,0,14,1025.0,0.49999999999999994,-0.8660254037844387,,,73.21428571428571
3448,5,119.0,0,0.0,49,1143.348504,0.0,0.008595388,0.0,0.0,1,1,1,2,2,0,0,54,1262.348504,0.49999999999999994,-0.8660254037844387,23.8,,23.33364293877551
3449,1,0.0,0,0.0,23,975.75,0.0,0.05030303,16.197,0.0,2,2,6,6,2,1,0,24,975.75,0.49999999999999994,-0.8660254037844387,0.0,,42.42391304347826
3450,0,0.0,0,0.0,13,169.0,0.015384615,0.041538462,0.0,0.0,1,1,7,1,2,0,0,13,169.0,0.49999999999999994,-0.8660254037844387,,,13.0
3451,0,0.0,0,0.0,20,499.6666667,0.01,0.03,0.0,0.6,2,2,1,4,2,0,0,20,499.6666667,0.49999999999999994,-0.8660254037844387,,,24.983333335
3452,0,0.0,0,0.0,7,139.5,0.0,0.028571429,0.0,0.0,3,2,3,2,2,0,0,7,139.5,0.49999999999999994,-0.8660254037844387,,,19.928571428571427
3453,4,32.1,1,75.0,88,3827.753571,0.0,0.007269504,0.255191489,0.0,2,2,7,6,2,0,0,93,3934.853571,0.49999999999999994,-0.8660254037844387,8.025,75.0,43.49719967045455
3454,0,0.0,0,0.0,5,24.0,0.04,0.12,0.0,0.0,1,1,1,4,2,1,0,5,24.0,0.49999999999999994,-0.8660254037844387,,,4.8
3455,0,0.0,0,0.0,91,2058.534091,0.021348315,0.038816034,0.0,1.0,2,2,3,13,2,1,0,91,2058.534091,0.49999999999999994,-0.8660254037844387,,,22.621253747252748
3456,0,0.0,0,0.0,15,1639.5,0.025,0.06875,0.0,0.8,2,2,1,13,2,0,0,15,1639.5,0.49999999999999994,-0.8660254037844387,,,109.3
3457,4,34.0,0,0.0,3,24.0,0.0,0.04,0.0,0.0,1,1,3,2,0,0,0,7,58.0,0.49999999999999994,-0.8660254037844387,8.5,,8.0
3458,0,0.0,0,0.0,11,720.5,0.0,0.045454545,0.0,0.0,6,2,2,2,2,0,0,11,720.5,0.49999999999999994,-0.8660254037844387,,,65.5
3459,0,0.0,0,0.0,6,56.0,0.04,0.08,0.0,0.0,3,2,3,1,2,1,0,6,56.0,0.49999999999999994,-0.8660254037844387,,,9.333333333333334
3460,5,133.0,0,0.0,16,324.5,0.0,0.031481481,0.0,0.0,3,2,8,4,2,0,0,21,457.5,0.49999999999999994,-0.8660254037844387,26.6,,20.28125
3461,0,0.0,0,0.0,36,472.6666667,0.075675676,0.100510511,0.0,0.8,3,2,7,13,2,0,0,36,472.6666667,0.49999999999999994,-0.8660254037844387,,,13.129629630555556
3462,0,0.0,0,0.0,5,38.0,0.12,0.16,0.0,0.6,2,5,1,3,2,0,0,5,38.0,0.49999999999999994,-0.8660254037844387,,,7.6
3463,0,0.0,0,0.0,4,568.4782609,0.05,0.068285714,0.0,0.4,2,2,1,7,2,0,0,4,568.4782609,0.49999999999999994,-0.8660254037844387,,,142.119565225
3464,1,29.5,0,0.0,29,569.1666667,0.0,0.01957672,12.455,0.0,2,2,3,2,2,0,1,30,598.6666667,0.49999999999999994,-0.8660254037844387,29.5,,19.62643678275862
3465,0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.6,3,2,1,13,2,0,0,3,0.0,0.49999999999999994,-0.8660254037844387,,,0.0
3466,0,0.0,0,0.0,37,1669.559524,0.016190476,0.051333333,0.0,0.0,3,2,3,1,2,0,0,37,1669.559524,0.49999999999999994,-0.8660254037844387,,,45.12323037837838
3467,1,38.0,0,0.0,29,986.8333333,0.013793103,0.035057471,0.0,0.0,2,4,3,4,2,0,0,30,1024.8333333,0.49999999999999994,-0.8660254037844387,38.0,,34.028735631034486
3468,1,32.33333333,1,56.0,62,2414.9,0.0,0.002222222,30.4615873,0.0,2,2,9,2,2,0,1,64,2503.2333333300003,0.49999999999999994,-0.8660254037844387,32.33333333,56.0,38.95
3469,0,0.0,0,0.0,24,330.0833333,0.0375,0.043055556,0.0,1.0,1,1,7,4,2,1,0,24,330.0833333,0.49999999999999994,-0.8660254037844387,,,13.753472220833332
3470,0,0.0,0,0.0,6,83.0,0.033333333,0.1,0.0,0.6,2,2,4,6,2,0,0,6,83.0,0.49999999999999994,-0.8660254037844387,,,13.833333333333334
3471,1,74.0,0,0.0,21,744.8333333,0.0,0.01,0.0,0.0,2,2,1,2,0,1,0,22,818.8333333,0.49999999999999994,-0.8660254037844387,74.0,,35.468253966666666
3472,1,10.0,0,0.0,16,120.0,0.053333333,0.08,0.0,0.0,2,2,6,4,2,0,0,17,130.0,0.49999999999999994,-0.8660254037844387,10.0,,7.5
3473,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,2,2,1,4,2,0,0,2,0.0,0.49999999999999994,-0.8660254037844387,,,0.0
3474,7,71.0,0,0.0,34,1540.75,0.004878049,0.024390244,0.0,0.0,2,2,8,3,2,0,0,41,1611.75,0.49999999999999994,-0.8660254037844387,10.142857142857142,,45.31617647058823
3475,0,0.0,0,0.0,8,89.5,0.0,0.05,0.0,0.0,2,2,1,1,2,0,0,8,89.5,0.49999999999999994,-0.8660254037844387,,,11.1875
3476,1,27.0,0,0.0,17,1723.0,0.0,0.003921569,0.0,0.0,2,5,9,4,0,0,0,18,1750.0,0.49999999999999994,-0.8660254037844387,27.0,,101.3529411764706
3477,0,0.0,0,0.0,7,191.0,0.0,0.028571429,0.0,0.0,2,4,4,2,2,0,0,7,191.0,0.49999999999999994,-0.8660254037844387,,,27.285714285714285
3478,4,75.6,0,0.0,94,1576.205078,0.010752688,0.015506059,0.0,0.6,3,2,9,3,2,0,0,98,1651.8050779999999,0.49999999999999994,-0.8660254037844387,18.9,,16.768139127659573
3479,0,0.0,2,23.0,15,506.0,0.033333333,0.06,0.0,0.6,2,2,1,4,2,0,0,17,529.0,0.49999999999999994,-0.8660254037844387,,11.5,33.733333333333334
3480,0,0.0,0,0.0,39,537.0,0.005128205,0.011965812,0.0,0.0,4,2,3,13,2,0,0,39,537.0,0.49999999999999994,-0.8660254037844387,,,13.76923076923077
3481,2,32.5,0,0.0,12,239.75,0.0,0.005128205,0.0,0.4,2,4,1,5,0,0,0,14,272.25,0.49999999999999994,-0.8660254037844387,16.25,,19.979166666666668
3482,8,120.6666667,2,559.0,44,1470.333333,0.016,0.019207792,7.435866667,0.0,1,2,1,4,2,1,0,54,2149.9999997,0.49999999999999994,-0.8660254037844387,15.0833333375,279.5,33.41666665909091
3483,0,0.0,0,0.0,3,105.25,0.0,0.044444444,0.0,0.0,3,2,8,4,2,1,0,3,105.25,0.49999999999999994,-0.8660254037844387,,,35.083333333333336
3484,0,0.0,0,0.0,21,1636.5,0.042857143,0.065873016,0.0,0.4,2,4,1,3,2,0,0,21,1636.5,0.49999999999999994,-0.8660254037844387,,,77.92857142857143
3485,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,2,4,7,6,2,0,0,1,0.0,0.49999999999999994,-0.8660254037844387,,,0.0
3486,4,128.5,0,0.0,14,273.25,0.0,0.0125,0.0,0.0,1,8,4,4,2,1,0,18,401.75,0.49999999999999994,-0.8660254037844387,32.125,,19.517857142857142
3487,1,28.0,0,0.0,19,362.0,0.0,0.005555556,0.0,0.0,2,2,7,5,2,0,0,20,390.0,0.49999999999999994,-0.8660254037844387,28.0,,19.05263157894737
3488,3,51.5,0,0.0,21,1623.5,0.0,0.005,49.3886,0.6,2,4,2,3,0,0,1,24,1675.0,0.49999999999999994,-0.8660254037844387,17.166666666666668,,77.30952380952381
3489,2,57.0,1,4.0,35,1643.333333,0.010526316,0.031578947,0.0,0.2,2,2,1,4,2,0,0,38,1704.333333,0.49999999999999994,-0.8660254037844387,28.5,4.0,46.95238094285715
3490,0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,0.6,3,2,1,3,2,0,0,4,0.0,0.49999999999999994,-0.8660254037844387,,,0.0
3491,14,247.1363636,2,120.6666667,56,1080.266667,0.01884058,0.025355418,24.72661836,0.6,3,2,1,1,2,0,0,72,1448.0696973000001,0.49999999999999994,-0.8660254037844387,17.6525974,60.33333335,19.290476196428575
3492,0,0.0,0,0.0,12,152.0,0.0,0.002380952,0.0,1.0,3,2,1,2,2,1,0,12,152.0,0.49999999999999994,-0.8660254037844387,,,12.666666666666666
3493,2,256.0,0,0.0,14,574.5,0.0,0.014285714,0.0,0.0,3,3,8,11,0,0,0,16,830.5,0.49999999999999994,-0.8660254037844387,128.0,,41.035714285714285
3494,0,0.0,0,0.0,11,142.4166667,0.0,0.036363636,0.0,0.0,2,2,1,2,2,0,0,11,142.4166667,0.49999999999999994,-0.8660254037844387,,,12.9469697
3495,2,37.5,0,0.0,55,1420.472496,0.001212121,0.005750251,0.0,0.8,1,1,3,4,2,0,0,57,1457.972496,0.49999999999999994,-0.8660254037844387,18.75,,25.826772654545458
3496,0,0.0,0,0.0,5,19.0,0.0,0.08,0.0,0.6,2,2,1,3,2,0,0,5,19.0,0.49999999999999994,-0.8660254037844387,,,3.8
3497,0,0.0,0,0.0,10,3291.0,0.02,0.058,0.0,0.0,3,2,1,13,2,0,0,10,3291.0,0.49999999999999994,-0.8660254037844387,,,329.1
3498,0,0.0,0,0.0,47,1144.483333,0.041843972,0.055319149,0.0,0.0,3,2,3,13,2,0,0,47,1144.483333,0.49999999999999994,-0.8660254037844387,,,24.350709212765956
3499,10,76.16666667,0,0.0,17,404.0,0.0,0.025757576,0.0,0.0,1,2,2,11,2,1,0,27,480.16666667,0.49999999999999994,-0.8660254037844387,7.616666667,,23.764705882352942
3500,4,202.0,0,0.0,28,714.9666667,0.014666667,0.016973138,0.0,0.0,1,1,1,4,2,1,0,32,916.9666667,0.49999999999999994,-0.8660254037844387,50.5,,25.534523810714287
3501,0,0.0,0,0.0,25,527.5,0.0,0.003466667,0.0,0.8,2,2,1,4,2,0,0,25,527.5,0.49999999999999994,-0.8660254037844387,,,21.1
3502,1,18.0,0,0.0,8,66.0,0.075,0.0875,0.0,0.4,3,2,1,13,2,0,0,9,84.0,0.49999999999999994,-0.8660254037844387,18.0,,8.25
3503,7,160.2307692,0,0.0,125,4313.139103,0.001736111,0.019623016,11.37678683,0.0,2,2,4,6,2,1,0,132,4473.369872200001,0.49999999999999994,-0.8660254037844387,22.890109885714285,,34.505112824
3504,0,0.0,0,0.0,15,454.75,0.026666667,0.033333333,0.0,0.0,3,2,3,1,2,1,0,15,454.75,0.49999999999999994,-0.8660254037844387,,,30.316666666666666
3505,2,338.0,0,0.0,17,1205.566667,0.0125,0.0375,19.23625,0.8,3,2,2,2,2,0,1,19,1543.566667,0.49999999999999994,-0.8660254037844387,169.0,,70.91568629411765
3506,0,0.0,3,29.0,41,1652.75,0.013636364,0.035119048,0.0,0.0,2,2,4,4,2,1,0,44,1681.75,0.49999999999999994,-0.8660254037844387,,9.666666666666666,40.3109756097561
3507,0,0.0,0,0.0,7,239.5,0.0,0.016666667,0.0,0.0,3,2,1,6,0,1,0,7,239.5,0.49999999999999994,-0.8660254037844387,,,34.214285714285715
3508,0,0.0,0,0.0,14,1539.0,0.015384615,0.030769231,0.0,0.0,2,10,2,2,2,0,0,14,1539.0,0.49999999999999994,-0.8660254037844387,,,109.92857142857143
3509,2,838.7048888879935,0,0.0,6,192.5,0.05,0.075,0.0,0.6,3,2,6,2,2,0,0,8,1036.5,0.49999999999999994,-0.8660254037844387,419.3524444439968,,32.083333333333336
3510,3,73.5,3,171.0,76,2208.788095,0.0,0.004756098,3.200304878,0.0,4,1,7,2,2,1,0,82,2453.288095,0.49999999999999994,-0.8660254037844387,24.5,57.0,29.06300125
3511,2,13.33333333,0,0.0,105,2062.443592,0.01220527,0.020275689,0.0,0.6,3,2,1,4,2,0,0,107,2075.7769253300003,0.49999999999999994,-0.8660254037844387,6.666666665,,19.642319923809524
3512,4,324.5,0,0.0,30,1456.783333,0.0,0.009019608,30.01288235,0.0,2,2,4,2,2,0,1,34,1781.283333,0.49999999999999994,-0.8660254037844387,81.125,,48.55944443333333
3513,0,0.0,0,0.0,12,260.0,0.05,0.083333333,0.0,0.6,1,1,7,1,2,0,0,12,260.0,0.49999999999999994,-0.8660254037844387,,,21.666666666666668
3514,0,0.0,0,0.0,7,604.0,0.0,0.033333333,53.988,0.0,2,5,3,2,0,0,1,7,604.0,0.49999999999999994,-0.8660254037844387,,,86.28571428571429
3515,7,159.5,0,0.0,13,362.5,0.0,0.003921569,0.0,0.0,2,2,7,2,0,0,0,20,522.0,0.49999999999999994,-0.8660254037844387,22.785714285714285,,27.884615384615383
3516,1,37.0,0,0.0,30,1584.3,0.0,0.01547619,3.356892857,0.0,3,2,9,4,2,1,0,31,1621.3,0.49999999999999994,-0.8660254037844387,37.0,,52.809999999999995
3517,4,80.0,0,0.0,79,3855.2,0.012345679,0.028765432,0.0,0.6,3,2,3,4,2,0,0,83,3935.2,0.49999999999999994,-0.8660254037844387,20.0,,48.8
3518,1,8.5,0,0.0,14,543.8333333,0.0,0.007692308,0.0,0.0,2,2,3,5,0,1,0,15,552.3333333,0.49999999999999994,-0.8660254037844387,8.5,,38.845238092857144
3519,0,0.0,0,0.0,12,574.0,0.016666667,0.083333333,0.0,0.0,2,2,1,13,2,0,0,12,574.0,0.49999999999999994,-0.8660254037844387,,,47.833333333333336
3520,0,0.0,0,0.0,10,127.75,0.053333333,0.075,0.0,0.0,1,1,2,3,2,0,0,10,127.75,0.49999999999999994,-0.8660254037844387,,,12.775
3521,1,241.0,0,0.0,39,2666.0,0.015384615,0.046153846,0.0,0.2,2,2,5,13,2,0,0,40,2907.0,0.49999999999999994,-0.8660254037844387,241.0,,68.35897435897436
3522,0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,2,2,1,3,2,0,0,3,0.0,0.49999999999999994,-0.8660254037844387,,,0.0
3523,0,0.0,0,0.0,23,1166.333333,0.0,0.02826087,22.2993913,0.0,2,2,6,2,2,0,0,23,1166.333333,0.49999999999999994,-0.8660254037844387,,,50.71014491304348
3524,14,284.85,0,0.0,221,4758.380638,0.001034483,0.007306262,27.43209507,0.0,4,1,3,1,2,1,1,292,5043.230638,0.49999999999999994,-0.8660254037844387,20.34642857142857,,21.531134108597282
3525,0,0.0,1,16.0,8,308.0,0.0,0.025,35.091,0.0,2,4,1,2,2,0,1,9,324.0,0.49999999999999994,-0.8660254037844387,,16.0,38.5
3526,7,64.75,1,17.0,100,2463.244841,0.001886792,0.014944594,0.0,0.0,2,2,1,4,2,0,0,108,2544.994841,0.49999999999999994,-0.8660254037844387,9.25,17.0,24.632448410000002
3527,0,0.0,0,0.0,3,28.0,0.0,0.066666667,0.0,0.0,4,1,1,3,2,0,0,3,28.0,0.49999999999999994,-0.8660254037844387,,,9.333333333333334
3528,1,2.0,0,0.0,24,958.25,0.025,0.035,24.34016667,0.0,2,2,1,6,2,0,0,25,960.25,0.49999999999999994,-0.8660254037844387,2.0,,39.927083333333336
3529,4,47.5,0,0.0,16,331.3333333,0.0,0.010526316,86.10868901679969,0.0,2,5,1,2,0,0,1,20,378.8333333,0.49999999999999994,-0.8660254037844387,11.875,,20.70833333125
3530,6,108.9166667,0,0.0,24,516.4166667,0.0,0.013333333,8.1816,0.0,2,2,1,5,2,1,1,30,625.3333333999999,0.49999999999999994,-0.8660254037844387,18.15277778333333,,21.517361112499998
3531,0,0.0,0,0.0,18,689.6666667,0.023529412,0.030392157,0.0,0.0,2,2,7,6,2,1,0,18,689.6666667,0.49999999999999994,-0.8660254037844387,,,38.31481481666666
3532,0,0.0,0,0.0,22,887.3547619,0.01,0.0145,0.0,0.0,3,2,8,2,2,0,0,22,887.3547619,0.49999999999999994,-0.8660254037844387,,,40.33430735909091
3533,3,25.57142857,1,0.0,15,2026.47619,0.011764706,0.07254902,0.0,0.0,4,1,1,1,2,0,0,19,2052.04761857,0.49999999999999994,-0.8660254037844387,8.523809523333332,0.0,135.09841266666666
3534,4,123.0,1,29.5,16,529.3333333,0.0,0.0045,0.0,0.0,3,3,2,2,0,0,0,21,681.8333333,0.49999999999999994,-0.8660254037844387,30.75,29.5,33.08333333125
3535,1,48.0,0,0.0,52,2376.861905,0.016666667,0.045679012,13.32592593,0.0,2,2,3,3,2,0,0,53,2424.861905,0.49999999999999994,-0.8660254037844387,48.0,,45.708882788461544
3536,1,64.0,0,0.0,33,1564.17381,0.00625,0.003506944,10.12275,0.0,1,1,2,5,2,1,0,34,1628.17381,0.49999999999999994,-0.8660254037844387,64.0,,47.39920636363637
3537,4,69.0,0,0.0,20,1180.0,0.0,0.009090909,30.52636364,0.0,2,2,6,3,2,0,1,24,1249.0,0.49999999999999994,-0.8660254037844387,17.25,,59.0
3538,0,0.0,0,0.0,14,291.6,0.0,0.085714286,0.0,1.0,2,2,1,6,2,1,0,14,291.6,0.49999999999999994,-0.8660254037844387,,,20.82857142857143
3539,0,0.0,0,0.0,2,203.0,0.0,0.1,0.0,0.0,2,2,1,3,2,0,0,2,203.0,0.49999999999999994,-0.8660254037844387,,,101.5
3540,2,18.0,0,0.0,32,871.8333333,0.009375,0.020833333,31.903875,0.6,4,1,1,3,2,0,0,34,889.8333333,0.49999999999999994,-0.8660254037844387,9.0,,27.244791665625
3541,4,322.5,1,29.0,78,3098.992857,0.007692308,0.022124542,0.0,0.0,3,2,3,13,2,1,0,83,3450.492857,0.49999999999999994,-0.8660254037844387,80.625,29.0,39.73067765384616
3542,2,178.5,2,314.0,19,2340.5,0.0,0.015873016,52.08342857,0.0,2,4,1,4,2,0,0,23,2833.0,0.49999999999999994,-0.8660254037844387,89.25,157.0,123.1842105263158
3543,0,0.0,0,0.0,5,108.0,0.0,0.05,0.0,0.0,1,1,4,3,2,0,0,5,108.0,0.49999999999999994,-0.8660254037844387,,,21.6
3544,1,82.0,0,0.0,59,1927.122222,0.007909605,0.023728814,23.87629104,0.0,2,2,9,13,2,0,1,60,2009.122222,0.49999999999999994,-0.8660254037844387,82.0,,32.66308850847457
3545,0,0.0,0,0.0,15,143.75,0.08,0.091555556,0.0,0.6,3,2,1,13,2,0,0,15,143.75,0.49999999999999994,-0.8660254037844387,,,9.583333333333334
3546,0,0.0,0,0.0,9,553.0,0.0,0.025,53.988,0.0,1,1,1,4,0,0,1,9,553.0,0.49999999999999994,-0.8660254037844387,,,61.44444444444444
3547,0,0.0,0,0.0,7,855.0,0.0,0.028571429,0.0,0.0,2,2,1,1,2,0,0,7,855.0,0.49999999999999994,-0.8660254037844387,,,122.14285714285714
3548,8,176.6666667,2,153.0,27,880.8,0.007291667,0.020192308,8.54525,0.0,1,1,2,2,2,1,1,37,1210.4666667,0.49999999999999994,-0.8660254037844387,22.0833333375,76.5,32.62222222222222
3549,1,0.0,0,0.0,7,37.0,0.083333333,0.108333333,0.0,0.6,1,1,2,4,2,0,0,8,37.0,0.49999999999999994,-0.8660254037844387,0.0,,5.285714285714286
3550,0,0.0,0,0.0,29,1721.125,0.042528736,0.071264368,0.0,0.6,3,2,2,13,2,0,0,29,1721.125,0.49999999999999994,-0.8660254037844387,,,59.349137931034484
3551,1,418.0,3,76.0,70,3345.685836,0.002515091,0.007571185,7.204613682,0.0,2,10,6,4,2,0,1,74,3839.685836,0.49999999999999994,-0.8660254037844387,418.0,25.333333333333332,47.795511942857146
3552,0,0.0,0,0.0,29,809.1666667,0.017857143,0.032142857,0.0,0.0,2,6,1,3,2,0,0,29,809.1666667,0.49999999999999994,-0.8660254037844387,,,27.902298851724137
3553,0,0.0,0,0.0,10,466.75,0.0,0.028571429,0.0,0.0,3,2,1,4,2,1,0,10,466.75,0.49999999999999994,-0.8660254037844387,,,46.675
3554,1,23.0,0,0.0,35,1513.0,0.04,0.069333333,0.0,0.4,2,2,1,1,2,0,0,36,1536.0,0.49999999999999994,-0.8660254037844387,23.0,,43.22857142857143
3555,1,12.5,0,0.0,51,769.9928571,0.0,0.004081633,0.0,0.0,2,2,1,2,2,1,0,52,782.4928571,0.49999999999999994,-0.8660254037844387,12.5,,15.09789915882353
3556,0,0.0,0,0.0,11,126.6666667,0.072727273,0.090909091,0.0,0.4,1,1,1,3,2,0,0,11,126.6666667,0.49999999999999994,-0.8660254037844387,,,11.515151518181817
3557,0,0.0,0,0.0,25,317.5,0.0125,0.031944444,0.0,0.0,2,2,5,6,2,0,0,25,317.5,0.49999999999999994,-0.8660254037844387,,,12.7
3558,0,0.0,0,0.0,9,389.0,0.122222222,0.122222222,0.0,0.2,3,2,2,13,2,0,0,9,389.0,0.49999999999999994,-0.8660254037844387,,,43.22222222222222
3559,0,0.0,0,0.0,2,44.0,0.0,0.1,0.0,0.0,2,2,3,6,2,0,0,2,44.0,0.49999999999999994,-0.8660254037844387,,,22.0
3560,0,0.0,0,0.0,13,252.0,0.0,0.061538462,0.0,0.0,2,2,8,3,2,0,0,13,252.0,0.49999999999999994,-0.8660254037844387,,,19.384615384615383
3561,5,66.96666667,2,416.0,221,8704.271573479999,0.00122631,0.008659512,9.013011371,0.0,2,2,1,4,2,0,0,298,12548.14801667,0.49999999999999994,-0.8660254037844387,13.393333334,208.0,39.3858442238914
3562,1,120.0,1,85.0,33,616.4333333,0.0,0.005714286,0.0,0.0,2,2,5,2,0,0,0,35,821.4333333,0.49999999999999994,-0.8660254037844387,120.0,85.0,18.679797978787878
3563,0,0.0,0,0.0,10,978.0,0.0,0.025,0.0,0.0,2,2,3,2,2,0,0,10,978.0,0.49999999999999994,-0.8660254037844387,,,97.8
3564,5,54.0,0,0.0,16,487.6666667,0.0,0.026315789,0.0,0.0,1,1,2,3,2,0,0,21,541.6666667,0.49999999999999994,-0.8660254037844387,10.8,,30.47916666875
3565,0,0.0,0,0.0,3,60.0,0.0,0.066666667,0.0,0.0,2,2,7,2,2,1,0,3,60.0,0.49999999999999994,-0.8660254037844387,,,20.0
3566,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,1,7,2,2,1,0,1,0.0,0.49999999999999994,-0.8660254037844387,,,0.0
3567,0,0.0,0,0.0,23,647.5,0.028571429,0.04,0.0,0.0,3,2,1,1,2,0,0,23,647.5,0.49999999999999994,-0.8660254037844387,,,28.152173913043477
3568,0,0.0,0,0.0,14,204.5,0.046153846,0.084615385,0.0,0.6,1,1,4,3,2,0,0,14,204.5,0.49999999999999994,-0.8660254037844387,,,14.607142857142858
3569,0,0.0,0,0.0,10,72.0,0.08,0.11,0.0,0.6,3,2,1,6,2,0,0,10,72.0,0.49999999999999994,-0.8660254037844387,,,7.2
3570,1,4.0,0,0.0,18,143.85,0.0,0.034117647,0.0,0.0,2,2,3,3,2,0,0,19,147.85,0.49999999999999994,-0.8660254037844387,4.0,,7.991666666666666
3571,7,374.3690476,0,0.0,5,258.0833333,0.004545455,0.052525253,0.0,0.0,3,2,3,1,2,0,0,12,632.4523809,0.49999999999999994,-0.8660254037844387,53.48129251428571,,51.61666666
3572,0,0.0,0,0.0,7,99.7,0.0,0.014285714,0.0,0.2,1,1,1,1,2,0,0,7,99.7,0.49999999999999994,-0.8660254037844387,,,14.242857142857144
